,Unnamed: 0,Inning,batter_number,count,date,executed,hit_miss,inning,notes,pitch_location,pitch_number,pitch_type,pitcher_name,called_strike,date_converted,live
1368,19,,,,Sun Jan 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,27.0,20,0.0,Nick Clift,1,2020-01-26,0
1369,20,,,,Sun Jan 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,31.0,21,0.0,Nick Clift,0,2020-01-26,0
1370,21,,,,Sun Jan 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,22,0.0,Nick Clift,1,2020-01-26,0
1371,22,,,,Sun Jan 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,43.0,23,0.0,Nick Clift,0,2020-01-26,0
1372,23,,,,Sun Jan 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,20.0,24,0.0,Nick Clift,1,2020-01-26,0
1373,24,,,,Sun Jan 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,25,0.0,Nick Clift,1,2020-01-26,0
1374,25,,,,Sun Jan 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,38.0,26,0.0,Nick Clift,1,2020-01-26,0
1375,26,,,,Sun Jan 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,39.0,27,0.0,Nick Clift,1,2020-01-26,0
1376,27,,,,Sun Jan 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,28,0.0,Nick Clift,1,2020-01-26,0
1377,28,,,,Sun Jan 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,33.0,29,0.0,Nick Clift,1,2020-01-26,0
1378,29,,,,Sun Jan 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,13.0,30,0.0,Nick Clift,0,2020-01-26,0
1379,30,,,,Sun Jan 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,37.0,31,0.0,Nick Clift,0,2020-01-26,0
1380,31,,,,Sun Jan 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,38.0,32,0.0,Nick Clift,1,2020-01-26,0
1381,0,,,0b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,47.0,1,0.0,Nick Clift,0,2020-02-04,0
1382,1,,,1b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,44.0,2,0.0,Nick Clift,0,2020-02-04,0
1383,2,,,2b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,5.0,3,0.0,Nick Clift,0,2020-02-04,0
1384,3,,,3b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,21.0,4,0.0,Nick Clift,1,2020-02-04,0
1385,4,,,3b-1s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,23.0,5,0.0,Nick Clift,1,2020-02-04,0
1386,5,,,3b-2s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,34.0,6,0.0,Nick Clift,1,2020-02-04,0
1387,6,,,3b-2s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,1.0,7,0.0,Nick Clift,0,2020-02-04,0
1388,7,,,0b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,47.0,8,0.0,Nick Clift,0,2020-02-04,0
1389,8,,,1b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,16.0,9,0.0,Nick Clift,1,2020-02-04,0
1390,9,,,1b-1s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,28.0,10,0.0,Nick Clift,1,2020-02-04,0
1391,10,,,0b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,1.0,11,0.0,Nick Clift,0,2020-02-04,0
1392,11,,,1b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,1.0,12,0.0,Nick Clift,0,2020-02-04,0
1393,12,,,2b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,1.0,13,0.0,Nick Clift,0,2020-02-04,0
1394,13,,,3b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,3.0,14,0.0,Nick Clift,0,2020-02-04,0
1395,14,,,3b-1s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,15,0.0,Nick Clift,1,2020-02-04,0
1396,15,,,3b-1s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,16,0.0,Nick Clift,1,2020-02-04,0
1397,0,1.0,,0b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,47.0,1,0.0,Nick Clift,0,2020-02-04,0
1398,1,1.0,,1b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,44.0,2,0.0,Nick Clift,0,2020-02-04,0
1399,2,1.0,,2b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,5.0,3,0.0,Nick Clift,0,2020-02-04,0
1400,3,1.0,,3b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,21.0,4,0.0,Nick Clift,1,2020-02-04,0
1401,4,1.0,,3b-1s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,23.0,5,0.0,Nick Clift,1,2020-02-04,0
1402,5,1.0,,3b-2s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,34.0,6,0.0,Nick Clift,1,2020-02-04,0
1403,6,1.0,,3b-2s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,1.0,7,0.0,Nick Clift,0,2020-02-04,0
1404,7,1.0,,0b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,47.0,8,0.0,Nick Clift,0,2020-02-04,0
1405,8,1.0,,1b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,16.0,9,0.0,Nick Clift,1,2020-02-04,0
1406,9,1.0,,1b-1s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,28.0,10,0.0,Nick Clift,1,2020-02-04,0
1407,10,1.0,,0b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,1.0,11,0.0,Nick Clift,0,2020-02-04,0
1408,11,1.0,,1b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,1.0,12,0.0,Nick Clift,0,2020-02-04,0
1409,12,1.0,,2b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,1.0,13,0.0,Nick Clift,0,2020-02-04,0
1410,13,1.0,,3b-0s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,3.0,14,0.0,Nick Clift,0,2020-02-04,0
1411,14,1.0,,3b-1s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,15,0.0,Nick Clift,1,2020-02-04,0
1412,15,1.0,,3b-1s,Tue Feb 04 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,16,0.0,Nick Clift,1,2020-02-04,0
1413,0,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,35.0,1,0.0,Spencer Rojahn,1,2020-02-01,1
1414,1,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,36.0,2,0.0,Spencer Rojahn,0,2020-02-01,1
1415,2,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,26.0,3,0.0,Spencer Rojahn,1,2020-02-01,1
1416,3,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,3.0,4,0.0,Spencer Rojahn,0,2020-02-01,1
1417,4,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,41.0,5,0.0,Spencer Rojahn,1,2020-02-01,1
1418,5,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,15.0,6,0.0,Spencer Rojahn,1,2020-02-01,1
1419,6,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,37.0,7,2.0,Spencer Rojahn,0,2020-02-01,1
1420,7,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,45.0,8,2.0,Spencer Rojahn,0,2020-02-01,1
1421,8,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,41.0,9,1.0,Spencer Rojahn,1,2020-02-01,1
1422,9,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,10.0,10,1.0,Spencer Rojahn,1,2020-02-01,1
1423,10,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,32.0,11,1.0,Spencer Rojahn,1,2020-02-01,1
1424,11,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,12.0,12,0.0,Spencer Rojahn,0,2020-02-01,1
1425,12,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,32.0,13,0.0,Spencer Rojahn,1,2020-02-01,1
1426,13,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,33.0,14,0.0,Spencer Rojahn,1,2020-02-01,1
1427,14,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,27.0,15,0.0,Spencer Rojahn,1,2020-02-01,1
1428,15,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,24.0,16,2.0,Spencer Rojahn,0,2020-02-01,1
1429,16,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,26.0,17,2.0,Spencer Rojahn,1,2020-02-01,1
1430,17,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,19.0,18,0.0,Spencer Rojahn,0,2020-02-01,1
1431,18,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,22.0,19,0.0,Spencer Rojahn,1,2020-02-01,1
1432,19,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,33.0,20,0.0,Spencer Rojahn,1,2020-02-01,1
1433,20,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,44.0,21,1.0,Spencer Rojahn,0,2020-02-01,1
1434,21,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,27.0,22,1.0,Spencer Rojahn,1,2020-02-01,1
1435,22,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,25.0,23,2.0,Spencer Rojahn,0,2020-02-01,1
1436,23,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,26.0,24,2.0,Spencer Rojahn,1,2020-02-01,1
1437,24,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,21.0,25,0.0,Spencer Rojahn,1,2020-02-01,1
1438,25,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,27.0,26,0.0,Spencer Rojahn,1,2020-02-01,1
1439,26,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,45.0,27,1.0,Spencer Rojahn,0,2020-02-01,1
1440,27,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,19.0,28,0.0,Spencer Rojahn,0,2020-02-01,1
1441,28,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,37.0,29,1.0,Spencer Rojahn,0,2020-02-01,1
1442,29,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,15.0,30,0.0,Spencer Rojahn,1,2020-02-01,1
1443,0,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,33.0,1,0.0,Spencer Rojahn,1,2020-02-05,0
1444,1,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,31.0,2,0.0,Spencer Rojahn,0,2020-02-05,0
1445,2,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,3,0.0,Spencer Rojahn,1,2020-02-05,0
1446,3,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,4,0.0,Spencer Rojahn,1,2020-02-05,0
1447,4,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,30.0,5,0.0,Spencer Rojahn,0,2020-02-05,0
1448,5,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,38.0,6,0.0,Spencer Rojahn,1,2020-02-05,0
1449,6,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,41.0,7,0.0,Spencer Rojahn,1,2020-02-05,0
1450,7,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,27.0,8,0.0,Spencer Rojahn,1,2020-02-05,0
1451,8,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,44.0,9,0.0,Spencer Rojahn,0,2020-02-05,0
1452,9,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,39.0,10,0.0,Spencer Rojahn,1,2020-02-05,0
1453,10,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,48.0,11,0.0,Spencer Rojahn,0,2020-02-05,0
1454,11,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,32.0,12,0.0,Spencer Rojahn,1,2020-02-05,0
1455,12,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,13,0.0,Spencer Rojahn,1,2020-02-05,0
1456,13,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,37.0,14,0.0,Spencer Rojahn,0,2020-02-05,0
1457,14,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,15,0.0,Spencer Rojahn,1,2020-02-05,0
1458,15,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,32.0,16,0.0,Spencer Rojahn,1,2020-02-05,0
1459,16,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,39.0,17,1.0,Spencer Rojahn,1,2020-02-05,0
1460,17,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,18,0.0,Spencer Rojahn,1,2020-02-05,0
1461,18,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,19,0.0,Spencer Rojahn,1,2020-02-05,0
1462,0,,,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,23.0,1,0.0,Spencer Rojahn,1,2020-02-07,0
1463,1,,,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,34.0,2,1.0,Spencer Rojahn,1,2020-02-07,0
1464,2,,1.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,4.0,3,0.0,Spencer Rojahn,0,2020-02-07,0
1465,3,,1.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,4,2.0,Spencer Rojahn,1,2020-02-07,0
1466,4,,2.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,2.0,5,1.0,Spencer Rojahn,0,2020-02-07,0
1467,5,,2.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,6,0.0,Spencer Rojahn,1,2020-02-07,0
1468,6,,2.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,7,2.0,Spencer Rojahn,1,2020-02-07,0
1469,7,,3.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,23.0,8,0.0,Spencer Rojahn,1,2020-02-07,0
1470,8,,3.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,36.0,9,2.0,Spencer Rojahn,0,2020-02-07,0
1471,9,,3.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,10,0.0,Spencer Rojahn,1,2020-02-07,0
1472,0,1.0,1.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,23.0,1,0.0,Spencer Rojahn,1,2020-02-07,0
1473,1,1.0,1.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,34.0,2,1.0,Spencer Rojahn,1,2020-02-07,0
1474,2,1.0,1.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,4.0,3,0.0,Spencer Rojahn,0,2020-02-07,0
1475,3,1.0,1.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,4,2.0,Spencer Rojahn,1,2020-02-07,0
1476,4,1.0,2.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,2.0,5,1.0,Spencer Rojahn,0,2020-02-07,0
1477,5,1.0,2.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,6,0.0,Spencer Rojahn,1,2020-02-07,0
1478,6,1.0,2.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,7,2.0,Spencer Rojahn,1,2020-02-07,0
1479,7,1.0,3.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,23.0,8,0.0,Spencer Rojahn,1,2020-02-07,0
1480,8,1.0,3.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,36.0,9,2.0,Spencer Rojahn,0,2020-02-07,0
1481,9,1.0,3.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,10,0.0,Spencer Rojahn,1,2020-02-07,0
1482,10,2.0,1.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,12.0,11,0.0,Spencer Rojahn,0,2020-02-07,0
1483,11,2.0,1.0,1b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,23.0,12,0.0,Spencer Rojahn,1,2020-02-07,0
1484,12,2.0,2.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,21.0,13,0.0,Spencer Rojahn,1,2020-02-07,0
1485,13,2.0,3.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,23.0,14,0.0,Spencer Rojahn,1,2020-02-07,0
1486,14,2.0,3.0,0b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,25.0,15,1.0,Spencer Rojahn,0,2020-02-07,0
1487,15,2.0,3.0,1b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,12.0,16,0.0,Spencer Rojahn,0,2020-02-07,0
1488,16,2.0,3.0,2b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,17,0.0,Spencer Rojahn,1,2020-02-07,0
1489,17,3.0,1.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,22.0,18,0.0,Spencer Rojahn,1,2020-02-07,0
1490,18,3.0,1.0,0b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,16.0,19,1.0,Spencer Rojahn,1,2020-02-07,0
1491,19,3.0,1.0,0b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,6.0,20,0.0,Spencer Rojahn,0,2020-02-07,0
1492,20,3.0,1.0,1b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,15.0,21,2.0,Spencer Rojahn,1,2020-02-07,0
1493,21,3.0,2.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,6.0,22,1.0,Spencer Rojahn,0,2020-02-07,0
1494,22,3.0,2.0,1b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,25.0,23,0.0,Spencer Rojahn,0,2020-02-07,0
1495,23,3.0,2.0,1b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,24,2.0,Spencer Rojahn,1,2020-02-07,0
1496,24,3.0,2.0,1b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,31.0,25,1.0,Spencer Rojahn,0,2020-02-07,0
1497,25,3.0,3.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,33.0,26,0.0,Spencer Rojahn,1,2020-02-07,0
1498,26,3.0,3.0,0b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,30.0,27,0.0,Spencer Rojahn,0,2020-02-07,0
1499,27,3.0,3.0,1b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,27.0,28,0.0,Spencer Rojahn,1,2020-02-07,0
1500,28,3.0,3.0,1b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,29,2.0,Spencer Rojahn,1,2020-02-07,0
1501,29,3.0,3.0,1b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,30,0.0,Spencer Rojahn,1,2020-02-07,0
1502,30,3.0,3.0,1b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,30.0,31,2.0,Spencer Rojahn,0,2020-02-07,0
1503,31,3.0,3.0,2b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,32,2.0,Spencer Rojahn,1,2020-02-07,0
1504,32,3.0,3.0,2b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,39.0,33,0.0,Spencer Rojahn,1,2020-02-07,0
1505,0,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,21.0,1,0.0,Spencer Rojahn,1,2020-02-12,0
1506,1,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,35.0,2,0.0,Spencer Rojahn,1,2020-02-12,0
1507,2,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,37.0,3,0.0,Spencer Rojahn,0,2020-02-12,0
1508,3,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,44.0,4,0.0,Spencer Rojahn,0,2020-02-12,0
1509,4,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,42.0,5,0.0,Spencer Rojahn,0,2020-02-12,0
1510,5,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,32.0,6,0.0,Spencer Rojahn,1,2020-02-12,0
1511,6,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,8.0,7,0.0,Spencer Rojahn,0,2020-02-12,0
1512,7,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,25.0,8,1.0,Spencer Rojahn,0,2020-02-12,0
1513,8,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,30.0,9,2.0,Spencer Rojahn,0,2020-02-12,0
1514,9,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,40.0,10,2.0,Spencer Rojahn,1,2020-02-12,0
1515,10,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,33.0,11,0.0,Spencer Rojahn,1,2020-02-12,0
1516,11,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,33.0,12,1.0,Spencer Rojahn,1,2020-02-12,0
1517,12,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,33.0,13,0.0,Spencer Rojahn,1,2020-02-12,0
1518,0,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,28.0,1,0.0,Thomas Karpishin,1,2020-02-01,1
1519,1,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,22.0,2,0.0,Thomas Karpishin,1,2020-02-01,1
1520,2,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,14.0,3,0.0,Thomas Karpishin,1,2020-02-01,1
1521,3,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,4,0.0,Thomas Karpishin,1,2020-02-01,1
1522,4,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,43.0,5,0.0,Thomas Karpishin,0,2020-02-01,1
1523,5,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,19.0,6,0.0,Thomas Karpishin,0,2020-02-01,1
1524,6,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,7,0.0,Thomas Karpishin,1,2020-02-01,1
1525,7,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,44.0,8,0.0,Thomas Karpishin,0,2020-02-01,1
1526,8,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,22.0,9,0.0,Thomas Karpishin,1,2020-02-01,1
1527,9,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,5.0,10,0.0,Thomas Karpishin,0,2020-02-01,1
1528,10,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,30.0,11,0.0,Thomas Karpishin,0,2020-02-01,1
1529,11,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,Only threw 12  shoulder was feeling tired,,12,0.0,Thomas Karpishin,1,2020-02-01,1
1530,0,,1.0,0b-0s,Sat Feb 08 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,12.0,1,0.0,Thomas Karpishin,0,2020-02-08,1
1531,1,,1.0,1b-0s,Sat Feb 08 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,22.0,2,0.0,Thomas Karpishin,1,2020-02-08,1
1532,2,,1.0,1b-1s,Sat Feb 08 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,45.0,3,2.0,Thomas Karpishin,0,2020-02-08,1
1533,3,,1.0,2b-1s,Sat Feb 08 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,4,0.0,Thomas Karpishin,1,2020-02-08,1
1534,4,,2.0,0b-0s,Sat Feb 08 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,27.0,5,1.0,Thomas Karpishin,1,2020-02-08,1
1535,5,,2.0,0b-1s,Sat Feb 08 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,40.0,6,2.0,Thomas Karpishin,1,2020-02-08,1
