,pitch_number,pitcher_name,date,live,inning,pitch_location,batter_number,count,executed,hit_miss,pitch_type,notes,date_converted
17,73.0,Jon Turk,Sat Feb 22 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,5.0,41.0,,,,,0,,2020-02-22
18,74.0,Jon Turk,Sat Feb 22 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,5.0,34.0,,,,,1,,2020-02-22
19,75.0,Jon Turk,Sat Feb 22 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,5.0,28.0,,,,,1,,2020-02-22
20,76.0,Jon Turk,Sat Feb 22 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,5.0,27.0,,,,,0,,2020-02-22
0,77.0,Jon Turk,Sat Feb 22 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,6.0,27.0,,,,,0,,2020-02-22
1,78.0,Jon Turk,Sat Feb 22 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,6.0,27.0,,,,,1,,2020-02-22
2,79.0,Jon Turk,Sat Feb 22 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,6.0,21.0,,,,,0,,2020-02-22
3,80.0,Jon Turk,Sat Feb 22 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,6.0,16.0,,,,,0,,2020-02-22
0,1.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),-1.0,,8.0,,,,,0,,2020-02-26
1,2.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,,22.0,,,,,0,,2020-02-26
2,3.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,,29.0,,,,,0,,2020-02-26
3,4.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,,35.0,,,,,0,,2020-02-26
4,5.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,,26.0,,,,,0,,2020-02-26
5,6.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,,1.0,,,,,0,,2020-02-26
6,7.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,,48.0,,,,,1,,2020-02-26
7,8.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,,41.0,,,,,1,,2020-02-26
8,9.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,44.0,,,,,1,,2020-02-26
9,10.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,42.0,,,,,0,,2020-02-26
10,11.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,48.0,,,,,2,,2020-02-26
11,12.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,35.0,,,,,2,,2020-02-26
12,13.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,35.0,,,,,0,,2020-02-26
13,14.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,15.0,,,,,0,,2020-02-26
14,15.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,32.0,,,,,2,,2020-02-26
15,16.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,48.0,,,,,1,,2020-02-26
16,17.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,29.0,,,,,1,,2020-02-26
17,18.0,Jon Turk,Wed Feb 26 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,39.0,,,,,0,,2020-02-26
0,1.0,Jon Turk,Tue Feb 11 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,1.0,1.0,0b-0s,,,0,,2020-02-11
1,2.0,Jon Turk,Tue Feb 11 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,2.0,1.0,0b-0s,,,0,,2020-02-11
0,1.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,44.0,1.0,0b-0s,,,2,,2020-02-14
1,2.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,20.0,1.0,1b-0s,,,0,,2020-02-14
2,3.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,34.0,1.0,1b-1s,,,1,,2020-02-14
3,4.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,29.0,2.0,0b-0s,,,2,,2020-02-14
4,5.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,16.0,2.0,0b-1s,,,0,,2020-02-14
5,6.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,24.0,2.0,0b-2s,,,2,,2020-02-14
6,7.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,48.0,2.0,1b-2s,,,1,,2020-02-14
7,8.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,33.0,2.0,2b-2s,,,0,,2020-02-14
8,9.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,14.0,3.0,0b-0s,,,0,,2020-02-14
9,10.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,13.0,3.0,0b-1s,,,1,,2020-02-14
10,11.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,42.0,3.0,1b-1s,,,0,,2020-02-14
11,12.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,44.0,3.0,2b-1s,,,2,,2020-02-14
12,13.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,9.0,3.0,3b-1s,,,0,,2020-02-14
13,14.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,32.0,4.0,0b-0s,,,0,,2020-02-14
14,15.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,47.0,4.0,0b-1s,,,1,,2020-02-14
15,16.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,32.0,4.0,1b-1s,,,2,,2020-02-14
16,17.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,7.0,4.0,1b-2s,,,0,,2020-02-14
17,18.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,33.0,4.0,2b-2s,,,1,,2020-02-14
0,19.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,31.0,1.0,0b-0s,,,2,,2020-02-14
1,20.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,34.0,1.0,0b-1s,,,1,,2020-02-14
2,21.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,47.0,1.0,0b-2s,,,1,,2020-02-14
3,22.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,32.0,1.0,1b-2s,,,2,,2020-02-14
4,23.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,20.0,2.0,0b-0s,,,1,,2020-02-14
5,24.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,36.0,2.0,0b-1s,,,1,,2020-02-14
6,25.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,19.0,2.0,1b-1s,,,1,,2020-02-14
7,26.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,20.0,2.0,1b-1s,,,0,,2020-02-14
8,27.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,21.0,2.0,1b-2s,,,1,,2020-02-14
9,28.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,1.0,2.0,1b-2s,,,0,,2020-02-14
10,29.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,14.0,2.0,2b-2s,,,0,,2020-02-14
11,30.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,34.0,3.0,0b-0s,,,1,,2020-02-14
12,31.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,7.0,3.0,0b-1s,,,0,,2020-02-14
13,32.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,7.0,3.0,1b-1s,,,0,,2020-02-14
14,33.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,35.0,3.0,2b-1s,,,0,,2020-02-14
15,34.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,45.0,3.0,2b-2s,,,1,,2020-02-14
16,35.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,13.0,3.0,3b-2s,,,2,,2020-02-14
0,36.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,45.0,1.0,0b-0s,,,0,,2020-02-14
1,37.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,9.0,1.0,1b-0s,,,0,,2020-02-14
2,38.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,1.0,1.0,1b-1s,,,0,,2020-02-14
3,39.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,2.0,1.0,2b-1s,,,0,,2020-02-14
4,40.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,8.0,1.0,3b-1s,,,0,,2020-02-14
5,41.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,1.0,1.0,3b-2s,,,0,,2020-02-14
6,42.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,33.0,2.0,0b-0s,,,2,,2020-02-14
7,43.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,44.0,2.0,1b-0s,,,2,,2020-02-14
8,44.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,15.0,2.0,1b-1s,,,2,,2020-02-14
9,45.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,32.0,2.0,1b-2s,,,0,,2020-02-14
10,46.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,29.0,3.0,0b-0s,,,0,,2020-02-14
11,47.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,36.0,3.0,0b-1s,,,1,,2020-02-14
12,48.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,15.0,3.0,1b-1s,,,0,,2020-02-14
13,49.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,47.0,4.0,0b-0s,,,1,,2020-02-14
14,50.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,9.0,4.0,1b-0s,,,0,,2020-02-14
15,51.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,3.0,4.0,2b-0s,,,0,,2020-02-14
16,52.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,29.0,4.0,3b-0s,,,2,,2020-02-14
17,53.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,35.0,4.0,3b-1s,,,2,,2020-02-14
18,54.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,33.0,4.0,3b-1s,,,0,,2020-02-14
19,55.0,Luke Boylan,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,23.0,4.0,3b-2s,,,2,,2020-02-14
0,1.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,41.0,,,,Hit,0,,2020-02-18
1,2.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,29.0,,,,Hit,0,,2020-02-18
2,3.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,32.0,,,,Hit,0,,2020-02-18
3,4.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,47.0,,,,Miss,0,,2020-02-18
4,5.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,36.0,,,,Hit,0,,2020-02-18
5,6.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,13.0,,,,Miss,2,,2020-02-18
6,7.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,32.0,,,,Hit,2,,2020-02-18
7,8.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,44.0,,,,Hit,2,,2020-02-18
8,9.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,33.0,,,,Hit,0,,2020-02-18
9,10.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,46.0,,,,Hit,1,,2020-02-18
10,11.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,29.0,,,,Hit,1,,2020-02-18
11,12.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,46.0,,,,Hit,1,,2020-02-18
12,13.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,46.0,,,,Hit,1,,2020-02-18
13,14.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,32.0,,,,Hit,0,,2020-02-18
14,15.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,47.0,,,,Hit,1,,2020-02-18
15,16.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,39.0,,,,Hit,1,,2020-02-18
16,17.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,42.0,,,,Hit,1,,2020-02-18
17,18.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,14.0,,,,Hit,0,,2020-02-18
18,19.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,13.0,,,,Miss,0,,2020-02-18
19,20.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,33.0,,,,Hit,2,,2020-02-18
20,21.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,47.0,,,,Hit,1,,2020-02-18
21,22.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,41.0,,,,Hit,1,,2020-02-18
22,23.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,20.0,,,,Hit,1,,2020-02-18
23,24.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,38.0,,,,Hit,2,,2020-02-18
24,25.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,22.0,,,,Hit,0,,2020-02-18
25,26.0,Luke Boylan,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,27.0,,,,Hit,0,,2020-02-18
0,1.0,Luke Boylan,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,48.0,1.0,0b-0s,,,0,,2020-02-21
1,2.0,Luke Boylan,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,34.0,1.0,1b-0s,,,0,,2020-02-21
2,3.0,Luke Boylan,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,32.0,2.0,0b-0s,,,0,,2020-02-21
3,4.0,Luke Boylan,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,48.0,3.0,0b-0s,,,2,,2020-02-21
